,ID,BB,LS,DS,WH,FB,KB,VM
609,777.0,3.0419453950634674,0.5141395400651866,82.2280633708526,9.294226381118589e-07,14.20458850148432,0.011262263111851304,2.689514232049661e-54
610,778.0,10.122273227479708,1.68549833842516,87.1208936534197,1.7520377349515545e-05,0.8173624176739349,0.2539548426241215,4.955013863472889e-53
611,780.0,10.700448388985555,5.0362199591488395,70.4162610877477,1.4118459797184288e-07,13.803701726836154,0.04336869609712019,2.6044941145466124e-53
612,783.0,1.9491535974625223,97.89021128892868,0.013222768905964848,3.9118111859868236e-11,1.4817774597694622e-07,0.14741219648588538,6.309907373674933e-51
613,784.0,2.18682837181901,96.42330043899018,0.01809024147473009,3.0115746419971678e-09,2.8290914921902475e-08,1.3717809164135806,8.304699234834992e-51
614,786.0,1.7897007928572486,0.024430910279724348,72.0932517236152,4.7988851197960086e-08,26.092449432223447,0.00016709303556395827,3.525189767707389e-60
615,787.0,2.6292125153809813,0.1457309133549737,68.2837275765436,4.692788607747122e-08,28.940107558797667,0.001221388994908308,4.3778545143356675e-59
616,788.0,1.750173511302534,0.11521705393895629,70.85152863344315,1.54614917280775e-07,27.280621732515968,0.0024589141845148834,8.076945295516717e-59
617,790.0,2.41077727433098,1.1659631102118484,73.5367193639877,7.435850623014709e-08,22.878655211809775,0.007884965301161971,8.440659217650272e-58
618,792.0,1.4050732408706108,0.06246072416860708,85.06883099436273,4.456738229623992e-07,13.461947345561132,0.0016872493630669977,6.458663044809291e-59
619,793.0,1.3361301082818027,0.04073083134061675,87.52863363721993,4.6121942142560956e-07,11.09350451843877,0.0010004434994355454,3.870320697167132e-59
620,794.0,1.8005056862214035,0.059832154621195385,94.19477795017045,1.2322756505353968e-06,3.9426233769775236,0.002259599733790249,1.152532473174271e-58
621,795.0,3.7748345525699367,0.005418825570421348,96.15838659747179,6.282520689788018e-07,0.061333846011191455,2.5550124602167737e-05,2.904007379334036e-60
622,796.0,5.202414316184296,20.286713770712854,70.17761317636422,5.648753514023815e-08,4.288788493920428,0.04447018633068248,2.464837563095546e-56
623,797.0,2.319589003850661,0.2728589406025353,93.31636190589886,1.236568271624517e-06,4.082535723199472,0.008653189880224916,4.312970048033973e-58
624,800.0,10.978582716309884,19.652765474372224,68.64142278462273,2.92114839349658e-06,0.18840390875573781,0.5388221947911105,5.361938244487552e-56
625,802.0,3.701750212064206,93.0834041162647,2.8649124359574523,6.647410064451543e-09,0.0053731734745805304,0.3445600555916545,5.540636243498054e-55
626,804.0,0.975300616034251,0.00472004683501796,88.24695000274319,8.588645083073108e-08,10.772948082516136,8.11659849149849e-05,3.761900308212993e-64
627,805.0,0.7871535560190588,0.007641162676099205,84.29800760474919,3.949136729006162e-08,14.907143879530055,5.3757534212365154e-05,2.353157950905495e-64
628,807.0,1.0864636529195262,0.4346682634954132,79.83699552615892,2.5743888159118408e-08,18.640398257044822,0.0014742746374079442,2.4392924633298773e-62
629,808.0,0.8460004339786871,0.018909899532485137,93.46585320509216,1.107247966637186e-07,5.669072640545035,0.000163710126813716,1.2724314342500298e-63
630,809.0,5.757250986332957,6.960599808875618,82.2437827611787,1.8704191397346788e-07,4.839910193762938,0.19845606280788192,2.6559078782338584e-60
631,810.0,1.6382496951855725,0.45857291528090305,87.44352999464343,2.2620989049139972e-07,10.44666474284443,0.012982425835767227,1.179180972964652e-61
632,811.0,1.3377613456186992,0.024956968542107938,96.92927439999703,5.729321350320158e-07,1.707072356689335,0.0009343562207373618,1.4946596297634257e-62
633,812.0,3.0269508634523548,8.815548721317565,83.0758582801298,7.601432656913229e-08,5.032894285677072,0.04874777340883882,1.7799188810523093e-60
634,813.0,1.450935134143159,0.02724300456940001,97.97469735269631,7.196167343521569e-07,0.5465203771118451,0.0006034118626184213,1.1654986069232895e-62
635,817.0,28.570366203470066,12.781233267441234,55.131214589699674,3.189835614951412e-06,0.013142164952516104,3.5040405846008995,1.3562742173391227e-61
636,818.0,1.8076763673253098,0.0012553118238524841,98.17546069015636,6.319055257995437e-08,0.015605716146737447,1.8513571237373057e-06,3.480421673134144e-67
637,819.0,3.436536286779294,0.904702727696704,95.43149769757832,1.7924658870306796e-06,0.17536771478660038,0.05189378069316465,1.3417724989392224e-63
638,820.0,0.825035250369726,0.06180404707139415,74.4674275887453,2.390225109118841e-09,24.645642932532812,9.017889048454126e-05,9.871277090904177e-68
